date,port_total
2017-02-23,8.453049279487116e-05
2017-02-24,5.557487552169627e-05
2017-02-27,-0.00014529854766373685
2017-02-28,0.0002002437121820735
2017-03-01,0.00030154990263199646
2017-03-02,0.0005111445088893759
2017-03-03,-2.4905394596695576e-05
2017-03-06,-0.00011602879645249725
2017-03-07,0.00014105144641979772
2017-03-08,-0.00010405239448953219
2017-03-09,0.00011815075431689622
2017-03-10,-4.5210789941298066e-05
2017-03-13,1.2778200593108305e-06
2017-03-14,-1.637772708529449e-05
2017-03-15,2.0581612755928014e-05
2017-03-16,-0.0001898953181124527
2017-03-17,-0.00018081969646729178
2017-03-20,-0.0001821540753436511
2017-03-21,-0.0004075160620129894
2017-03-22,0.0003775656268437329
2017-03-23,0.0006570890276419369
2017-03-24,-0.0001870708560782892
2017-03-27,0.00038389484873298566
2017-03-28,0.0007623733299986504
2017-03-29,0.0004911069171717446
2017-03-30,0.0006328418945320209
2017-03-31,0.0002941718247926576
2017-04-03,-0.0003698633113785848
2017-04-04,-0.0001370810701932278
2017-04-05,-0.0004946446723684008
2017-04-06,0.00041784263200495475
2017-04-07,0.00029403977434338624
2017-04-10,-0.00014729327088825118
2017-04-11,-0.00016694513145643937
2017-04-12,0.0006581816088882335
2017-04-13,-0.0007650929616303992
2017-04-14,9.540965870941735e-05
2017-04-17,-0.00011493116575839475
2017-04-18,-0.0004929342658226016
2017-04-19,1.225762384392708e-05
2017-04-20,-0.00017581669596035686
2017-04-21,-4.62963374285417e-05
2017-04-24,0.0004757294280008634
2017-04-25,-1.9936879515558087e-05
2017-04-26,0.000527510792360574
2017-04-27,8.994100069956257e-05
2017-04-28,0.000297800627314396
2017-05-01,-2.169171787847766e-05
2017-05-02,7.245860402091335e-05
2017-05-03,0.0002761103636883202
2017-05-04,9.44858986355764e-05
2017-05-05,-0.00012402503824867408
2017-05-08,0.00033078637567742413
2017-05-09,0.0001441070687681122
2017-05-10,9.934789686469645e-05
2017-05-11,-0.0001407727660681369
2017-05-12,-0.000566055249962527
2017-05-15,-0.00028247731706897443
2017-05-16,3.0304904767950068e-05
2017-05-17,-0.00015717985675906421
2017-05-18,0.0004308036196274599
2017-05-19,-0.000648188415626853
2017-05-22,-5.716200730683048e-05
2017-05-23,-0.00022024592118630127
2017-05-24,-0.0002821088651961643
2017-05-25,-0.00013501500081570904
2017-05-26,-8.672364493936963e-05
2017-05-29,0.00011008917545316577
2017-05-30,-1.4907853512071117e-05
2017-05-31,9.490567771817168e-05
2017-06-01,-6.678537613037574e-05
2017-06-02,-0.0002991295258141806
2017-06-05,0.0003291910372985389
2017-06-06,-0.0004565332631001097
2017-06-07,-0.00026469273347229453
2017-06-08,5.161510956078713e-05
2017-06-09,-5.534477438768788e-05
2017-06-12,-0.0001896282623123492
2017-06-13,0.0003580295662489748
2017-06-14,6.961780094773891e-05
2017-06-15,-5.3476689575171115e-05
2017-06-16,-0.0004223609517745524
2017-06-19,0.0007867923153362499
2017-06-20,-0.0003592325541136591
2017-06-21,-0.0004337248042244067
2017-06-22,5.9623295686690513e-05
2017-06-23,-0.00019255851875896459
2017-06-26,-0.0003267999492317153
2017-06-27,-9.678656428060631e-05
2017-06-28,-2.027233745092541e-05
2017-06-29,-0.0002822916335765009
2017-06-30,-0.000540024423240228
2017-07-03,0.0006596801344280549
2017-07-04,0.00044625796583196126
2017-07-05,-0.00021229117866326775
2017-07-06,-0.0002945182502371627
2017-07-07,-2.8107913254627135e-05
2017-07-10,0.00015406902527311162
2017-07-11,-0.00037650343533420085
2017-07-12,0.00022359484132217298
2017-07-13,1.3308736133938395e-05
2017-07-14,-0.0006196518405416965
2017-07-17,2.1205403774494706e-05
2017-07-18,-0.0007297935541179562
2017-07-19,9.172298567767655e-05
2017-07-20,-0.0003313932682012554
2017-07-21,-0.0003652222902552087
2017-07-24,8.237723166947758e-05
2017-07-25,0.00037099878393612195
2017-07-26,9.18285069868227e-05
2017-07-27,0.0003995807509685591
2017-07-28,-0.000766290823407111
2017-07-31,0.00023704972882891028
2017-08-01,0.0003821912942618099
2017-08-02,-0.0003741209076788534
2017-08-03,0.00046291150112309586
2017-08-04,0.0006799954771082338
2017-08-07,-0.00011865211033286799
2017-08-08,0.0005417707149578408
2017-08-09,0.00032717476924042197
2017-08-10,0.00016511898878688496
2017-08-11,6.23559328923783e-05
2017-08-14,0.00014472819683007402
2017-08-15,-5.583915321472917e-05
2017-08-16,-0.00010030706029499555
2017-08-17,0.00021856701317661398
2017-08-18,-0.00044446646319952173
2017-08-21,-0.00029909896327034373
2017-08-22,0.00042613523087298535
2017-08-23,-0.0004112247780718754
2017-08-24,0.000314150798471631
2017-08-25,-0.0007111280039499881
2017-08-28,-5.534206020046433e-05
2017-08-29,7.775878395279383e-05
2017-08-30,0.00023587825757047972
2017-08-31,3.313553487890896e-05
2017-09-01,0.00046456838472865323
2017-09-04,0.00038681684499204466
2017-09-05,-0.0006287051284319419
2017-09-06,0.0002600193918737508
2017-09-07,0.0007006196163274897
2017-09-08,0.0003746655079406043
2017-09-11,-7.198713693993918e-05
2017-09-12,-4.5249304311653594e-05
2017-09-13,0.000520366789517477
2017-09-14,-0.00020380030663534469
2017-09-15,0.00024943365224813655
2017-09-18,-0.0002510158537702422
2017-09-19,0.00013757655526123428
2017-09-20,-8.932595600641976e-06
2017-09-21,-0.0004072018817629058
2017-09-22,0.00014175479777673244
2017-09-25,-4.5496701759727815e-05
2017-09-26,-0.00045468340235136403
2017-09-27,0.0003634072309838713
2017-09-28,-0.0003114018470300805
2017-09-29,9.514267694589768e-05
2017-10-02,-0.0002998941190103915
2017-10-03,0.000381530573658113
2017-10-04,2.958716477763987e-06
2017-10-05,-9.131502643580164e-06
2017-10-06,-0.0001411725418074004
2017-10-09,0.000497347059235804
2017-10-10,0.00029638841844402094
2017-10-11,-0.00044533563259813847
2017-10-12,-0.00015050662063530057
2017-10-13,-0.0003338486570974448
2017-10-16,-6.83937586746552e-05
2017-10-17,-0.0004407073536435488
2017-10-18,0.0003555040264567862
2017-10-19,-0.00020447947405010118
2017-10-20,3.981685331660707e-05
2017-10-23,0.0002134751651121603
2017-10-24,-0.00020864259440592242
2017-10-25,0.0005569829138678497
2017-10-26,0.0005001282826017229
2017-10-27,-0.0004635875811301328
2017-10-30,-5.949694480298573e-05
2017-10-31,0.0005122818992454911
2017-11-01,0.0001806185273975004
2017-11-02,0.00019406514787099046
2017-11-03,-2.6634632910055734e-07
2017-11-06,-0.00031526677960484013
2017-11-07,-0.0009454914781464869
2017-11-08,0.00032737135671331375
2017-11-09,-0.0006523001310799027
2017-11-10,-0.00019957050533881606
2017-11-13,0.00010604499589264254
2017-11-14,-0.0003460404937597614
2017-11-15,4.5594586940716865e-05
2017-11-16,-2.323133783342322e-05
2017-11-17,-0.0006743396011512076
2017-11-20,0.00016330742608115738
2017-11-21,-0.00019761393222507778
2017-11-22,-0.0003330819408623864
2017-11-23,0.0009663542082046417
2017-11-24,-0.00024308754279619846
2017-11-27,0.0003620015406346013
2017-11-28,0.00010763032462012283
2017-11-29,-0.0003364845532751393
2017-11-30,0.0003154831086831292
2017-12-01,-0.0001440439219663557
2017-12-04,-6.205398638731743e-05
2017-12-05,-0.0007465347585980161
2017-12-06,0.0002751948455057549
2017-12-07,0.00039497368215054147
2017-12-08,-0.00044711050817349733
2017-12-11,-0.0005413413739533614
2017-12-12,0.0007212333542337303
2017-12-13,-0.0009111578544976236
2017-12-14,0.0005974708858186644
2017-12-15,-0.0003320369427984787
2017-12-18,-0.0005815047742881727
2017-12-19,-0.0008357578777571094
2017-12-20,-0.00010863513916623867
2017-12-21,0.0005385590541192003
2017-12-22,-0.00013350567497359488
2017-12-25,1.2283520928459163e-05
2017-12-26,-0.00040575831342917973
2017-12-27,0.00048066166829014795
2017-12-28,-0.0003430563776268589
2017-12-29,-1.8507020400927845e-05
2018-01-02,-0.00028933676362715365
2018-01-03,0.00018461060583699817
2018-01-04,0.0003075562083706793
2018-01-05,0.0001892947610312362
2018-01-08,0.00021339249766305136
2018-01-09,-0.0004662762561308047
2018-01-10,3.761313214134945e-05
2018-01-11,0.00028917069426535
2018-01-12,-5.850136887974945e-05
2018-01-15,-4.6350881648572144e-05
2018-01-16,0.00023425414452117846
2018-01-17,0.0006587547787794792
2018-01-18,-0.00043235743875115674
2018-01-19,0.00034031068098436197
2018-01-22,-0.00020905472876450398
2018-01-23,-0.000820825824460528
2018-01-24,2.4635718612095567e-06
2018-01-25,0.00044759753614881945
2018-01-26,8.190272356514042e-05
2018-01-29,0.00063611180714215
2018-01-30,-0.00020316368889140382
2018-01-31,-0.0003305542613803019
2018-02-01,-0.00047228493496373144
2018-02-02,-0.0006203249899735854
2018-02-05,-0.0006577299589533714
2018-02-06,0.001584676473437565
2018-02-07,0.00146792813254503
2018-02-08,-0.00045039469360453455
2018-02-09,0.0008645572159141915
2018-02-12,0.0002521118103376356
2018-02-13,-0.0003618914542903094
2018-02-14,-0.00037068352550567485
2018-02-15,2.14103107749659e-05
2018-02-16,-0.00014122629480117828
2018-02-19,-0.00023269954715631283
2018-02-20,0.00030644237517493385
2018-02-21,-0.00017496790954180227
2018-02-22,-4.03655965787013e-05
2018-02-23,2.5884582925343715e-05
2018-02-26,-5.441483073654971e-05
2018-02-27,0.0005767626819881594
2018-02-28,5.568679892133409e-07
2018-03-01,-0.00033577393547798646
2018-03-02,-9.49622667958698e-05
2018-03-05,0.0002492083779489649
2018-03-06,-0.0003531875106195031
2018-03-07,0.0006373697228831045
2018-03-08,-5.9064596644950164e-05
2018-03-09,-1.4251724915098526e-06
2018-03-12,9.627994126155224e-05
2018-03-13,-0.0001676613959886722
2018-03-14,0.00034158381631314535
2018-03-15,-4.800026623350554e-05
2018-03-16,-6.826618546433817e-05
2018-03-19,-0.0004029550296525678
2018-03-20,0.0004305037732474943
2018-03-21,8.485227633724227e-05
2018-03-22,-0.00020833674892834972
2018-03-23,0.0005922872436499224
2018-03-26,7.870123109409601e-05
2018-03-27,7.618217790566371e-05
2018-03-28,0.0007927696609081494
2018-03-29,0.00014555589118074404
2018-03-30,-6.140707201172108e-05
2018-04-02,-0.0001255134951180105
2018-04-03,-0.00031738767571228065
2018-04-04,-0.00011337131140840367
2018-04-05,0.0007915617753493909
2018-04-06,-0.00010346508096180323
2018-04-09,-1.133208506633575e-05
2018-04-10,0.0003655327167451008
2018-04-11,-0.00032526733333194165
2018-04-12,0.00033677968417754616
2018-04-13,2.4626686113058e-05
2018-04-16,-0.00026718134556537077
2018-04-17,-0.00013359682716045454
2018-04-18,0.0001718767667054617
2018-04-19,-0.00027233584434451375
2018-04-20,2.2809693839873026e-05
2018-04-23,0.00040560358101216095
2018-04-24,0.00027495621238993157
2018-04-25,0.00019158606692835957
2018-04-26,0.00030601552318267294
2018-04-27,-8.392370602161872e-05
2018-04-30,0.00030349613863106095
2018-05-01,3.914504923350633e-05
2018-05-02,0.000327727989993428
2018-05-03,-0.0004520537443455431
2018-05-04,2.872008469120389e-05
2018-05-07,0.00030738811413827155
2018-05-08,-0.00033063940047389653
2018-05-09,0.00044038577108271955
2018-05-10,-5.0051387761220715e-05
2018-05-11,-0.00018876197477160357
2018-05-14,8.62897599900386e-05
2018-05-15,0.0003763394694546828
2018-05-16,0.0005333326744273159
2018-05-17,-4.051001104164174e-05
2018-05-18,0.0001706202159206223
2018-05-21,0.0001438102998176882
2018-05-22,-0.00012334677168499334
2018-05-23,-0.0006009943275754706
2018-05-24,-0.00010956182103269882
2018-05-25,0.000349511452913753
2018-05-28,-2.712149172269547e-05
2018-05-29,-4.603653024086327e-05
2018-05-30,-0.0001807432423747144
2018-05-31,1.3411116284325441e-06
2018-06-01,0.0005463294994352643
2018-06-04,0.00019436507892587267
2018-06-05,-0.00020402495933570427
2018-06-06,-6.250011841436833e-05
2018-06-07,-0.00019714421315588683
2018-06-08,-0.0008346309286176586
2018-06-11,1.3951723648044593e-05
2018-06-12,-8.621578518276515e-05
2018-06-13,3.210623784391787e-05
2018-06-14,0.00010953314801262304
2018-06-15,-0.0004675693697942766
2018-06-18,-0.00014830271239070172
2018-06-19,0.0002047551366897415
2018-06-20,-6.149959569910299e-05
2018-06-21,-0.0003698869513201296
2018-06-22,0.00043533614857812423
2018-06-25,-0.00023025381195732883
2018-06-26,5.6709593493143196e-05
2018-06-27,0.00047493573674871803
2018-06-28,0.000375856311672112
2018-06-29,0.0005043971013122623
2018-07-02,-0.00023908915838711785
2018-07-03,0.000575191948811107
2018-07-04,-7.915862627562811e-05
2018-07-05,-0.00011776196357455072
2018-07-06,-0.0002805272325231349
2018-07-09,6.0180048157448444e-05
2018-07-10,0.00014045899282076886
2018-07-11,0.00010389209898842523
2018-07-12,0.00025769781298534125
2018-07-13,0.00018234156300171462
2018-07-16,-0.0002234481307440286
2018-07-17,0.0002420520760316733
2018-07-18,0.00011621239858676611
2018-07-19,0.00029961643276146246
2018-07-20,1.1550262290050962e-05
2018-07-23,0.0001846221272587819
2018-07-24,0.00035106567448200813
2018-07-25,-0.00042722314090993423
2018-07-26,0.00022938532327301656
2018-07-27,8.226947035653456e-05
2018-07-30,7.684524305586268e-05
2018-07-31,0.0001311830063990512
2018-08-01,-0.00024168491798532595
2018-08-02,0.00011699653502385878
2018-08-03,0.0004816351108064618
2018-08-06,-0.00014756976468345334
2018-08-07,0.00022237220820052632
2018-08-08,-0.00035217689739692565
2018-08-09,0.00041349048383447257
2018-08-10,0.00030558095029729687
2018-08-13,0.000189164845456671
2018-08-14,0.00018112550703027188
2018-08-15,-0.0004507858332548666
2018-08-16,0.00015437575261330246
2018-08-17,-0.0002687605923906276
2018-08-20,-0.00010753417899128558
2018-08-21,0.0003800836477793663
2018-08-22,0.0002018835634246332
2018-08-23,-0.00023520364810040528
2018-08-24,0.00021890675914639472
2018-08-27,-0.0002580546711775894
2018-08-28,-0.00031607042938433175
2018-08-29,-0.0004249199415329939
2018-08-30,-2.5331784628495265e-05
2018-08-31,-0.0002540844747824291
2018-09-03,7.565704868781159e-05
2018-09-04,-0.000230378010874957
2018-09-05,5.523154152160503e-05
2018-09-06,0.00036253716655494303
2018-09-07,-8.299351229950006e-05
2018-09-10,0.00016170258018460506
2018-09-11,-0.00014394235917400435
2018-09-12,0.00038772691545224485
2018-09-13,0.0002776152821945685
2018-09-14,-0.00024064676930216937
2018-09-17,0.00023054472193619475
2018-09-18,0.00042994812994303033
2018-09-19,0.0001497439940802464
2018-09-20,0.0002404223998019356
2018-09-21,0.0002657189807515137
2018-09-24,-0.00031428650575314416
2018-09-25,1.7618786654717745e-06
2018-09-26,0.0004406829437559169
2018-09-27,0.00031936455418733815
2018-09-28,6.315351972268786e-05
2018-10-01,6.736763076052452e-05
2018-10-02,5.042651356508856e-05
2018-10-03,-4.971297823205085e-05
2018-10-04,-0.00045426519060783635
2018-10-05,0.0004955006525253558
2018-10-08,0.0005826875876449643
2018-10-09,7.658900353283788e-05
2018-10-10,0.00028037479216844077
2018-10-11,0.0013049662489053417
2018-10-12,-6.281611967774539e-05
2018-10-15,0.0003530394599178157
2018-10-16,0.0001588352686744054
2018-10-17,-0.0003245767047005412
2018-10-18,-0.00010543530393873255
2018-10-19,8.126933353220203e-05
2018-10-22,0.00036632106946394796
2018-10-23,0.0006850783664474182
2018-10-24,-0.00036257821468756103
2018-10-25,0.0003584961544890094
2018-10-26,0.00036846970474069935
2018-10-29,-0.0006906299817434467
2018-10-30,0.00038281509229691366
2018-10-31,-0.0006819618720611579
2018-11-01,0.0003325481475155314
2018-11-02,-0.0002218621924592247
2018-11-05,0.00011896763241967797
2018-11-06,0.00010581810762497136
2018-11-07,0.00010732221968768265
2018-11-08,-0.00033456277787038415
2018-11-09,-0.00022298564754555717
2018-11-12,6.416969476410965e-05
2018-11-13,0.00034825053074324664
2018-11-14,0.0007229508064165639
2018-11-15,0.0005060416341506621
2018-11-16,0.0005808291868741033
2018-11-19,-4.6387416516914995e-05
2018-11-20,-0.00013757927106322938
2018-11-21,0.00037084721312162
2018-11-22,6.166491937124019e-05
2018-11-23,-0.0003258844323974888
2018-11-26,-4.403965523691825e-05
2018-11-27,1.0516774825629332e-05
2018-11-28,0.0005628113712983525
2018-11-29,-8.783895717168247e-05
2018-11-30,-7.555198117512214e-06
2018-12-03,-0.0005703289711219459
2018-12-04,-0.00012694658465012802
2018-12-05,0.00016411566366152666
2018-12-06,0.0004831471312129955
2018-12-07,-0.0001621759983085056
2018-12-10,0.00031957582367711767
2018-12-11,-0.00021649357410459004
2018-12-12,-0.00018463103435877108
2018-12-13,-0.00011900311625946242
2018-12-14,-5.412713098341722e-05
2018-12-17,7.625706215121386e-05
2018-12-18,0.0002443007363443192
2018-12-19,-0.00048282970574584213
2018-12-20,0.0005958631807069773
2018-12-21,-0.0005427979860744812
2018-12-24,1.091932882439124e-07
2018-12-25,-3.5472742012304385e-05
2018-12-26,-7.681268411620436e-05
2018-12-27,0.00015772295642641163
2018-12-28,-0.00015464790381697758
2018-12-31,0.0001724815148542012
2019-01-01,-1.4891730936041016e-05
2019-01-02,-0.00022468445090236688
2019-01-03,7.734642367942832e-05
2019-01-04,0.0004459360449786459
2019-01-07,6.562264454892308e-05
2019-01-08,-0.0003379003679646818
2019-01-09,0.0002003260274308009
2019-01-10,-0.0002809363581833486
2019-01-11,-0.00012120900457028612
2019-01-14,0.00022260845642924426
2019-01-15,-0.00014516310174891322
2019-01-16,-1.1244655205951748e-05
2019-01-17,0.0002542697531545939
2019-01-18,-0.0004982940390559677
2019-01-21,0.0001468711156290483
2019-01-22,-0.0001602155560384431
2019-01-23,0.0003309360789780669
2019-01-24,-0.00019036849313035882
2019-01-25,0.00035104245203106663
2019-01-28,-0.00026214273044653235
2019-01-29,-0.00018899455486669694
2019-01-30,0.0007344700311420655
2019-01-31,-0.0003432760906568373
2019-02-01,0.0002388347985715217
2019-02-04,0.0001457634270840165
2019-02-05,-0.0005375984809699853
2019-02-06,-0.0008045741943149402
2019-02-07,-5.010224274002619e-05
2019-02-08,0.0003177479622840174
2019-02-11,0.00012643954167963742
2019-02-12,-1.3245835855281168e-05
2019-02-13,0.000222091736541473
2019-02-14,0.0005654422334837278
2019-02-15,-0.0003220766121161619
2019-02-18,-9.436788345164097e-05
2019-02-19,0.000165752629903602
2019-02-20,-0.0003170705630219388
2019-02-21,-0.00041518951881303046
2019-02-22,0.0003862811876839483
2019-02-25,0.0002015407915647757
2019-02-26,0.00016125424045622362
2019-02-27,-0.00029198772344966
2019-02-28,-0.00025009919023616893
2019-03-01,0.00029506134066043714
2019-03-04,-1.9072112820759757e-05
2019-03-05,5.7709221224493015e-06
2019-03-06,2.464365018615909e-05
2019-03-07,-0.0002938666778673321
2019-03-08,0.00025770676264893144
2019-03-11,0.00010343833486161857
2019-03-12,-3.2856562334397334e-07
2019-03-13,0.00017263110650275314
2019-03-14,0.0001267242837857606
2019-03-15,-0.00023799161487533568
2019-03-18,0.0005997182676625673
2019-03-19,-0.00015553323511652663
2019-03-20,-0.0004840877457565026
2019-03-21,-0.00023005734488670956
2019-03-22,0.0005594046580268846
2019-03-25,-0.000714586869463922
2019-03-26,-3.91338081946973e-05
2019-03-27,0.00026081006194593275
2019-03-28,7.983604475422443e-05
2019-03-29,8.466397362769245e-07
2019-04-01,3.1336414901100265e-06
2019-04-02,0.00014101700494268576
2019-04-03,-2.407054517664507e-05
2019-04-04,-0.00011202745960318266
2019-04-05,-9.336795025081113e-05
2019-04-08,0.00012822713871846745
2019-04-09,0.00012674204224656484
2019-04-10,-5.3406079383815246e-05
2019-04-11,-8.84164770283872e-05
2019-04-12,1.7083354371334972e-05
2019-04-15,-0.00027360395164012177
2019-04-16,0.0001959263010291749
2019-04-17,-0.0002815554091151295
2019-04-18,-9.630691643397558e-05
2019-04-19,0.00013669431182870332
2019-04-22,-0.00018992505859800478
2019-04-23,0.00015990621943436426
2019-04-24,0.0001881940420003383
2019-04-25,0.00014540467845031187
2019-04-26,-0.0001069391039616489
2019-04-29,0.00016664466382475433
2019-04-30,9.806139049022559e-05
2019-05-01,8.179494989555007e-05
2019-05-02,-0.0002722652610164425
2019-05-03,0.0001526976922612175
2019-05-06,1.1590674108893925e-05
2019-05-07,0.0006112382284255664
2019-05-08,-0.00012600307234835828
2019-05-09,0.0010293680724184234
2019-05-10,0.0003941020691096793
2019-05-13,-1.1415086465945228e-05
2019-05-14,0.00010313936388273318
2019-05-15,0.00040093753723698924
2019-05-16,-0.0002632978379083393
2019-05-17,0.00034244676343220525
2019-05-20,0.0008754619105290517
2019-05-21,0.00021617791988760984
2019-05-22,0.00010643340224101945
2019-05-23,0.00020498806655021198
2019-05-24,-0.00019267432407753547
2019-05-27,0.0001276095689480781
2019-05-28,0.0003304570697015095
2019-05-29,-7.025038760869015e-05
2019-05-30,-0.0004254692416981041
2019-05-31,-0.0002437116168383133
2019-06-03,-0.0005418331224251686
2019-06-04,-0.000299432922488981
2019-06-05,0.00023817568944385279
2019-06-06,0.00041621793629852263
2019-06-07,0.00039076618140304674
2019-06-10,0.0005130682563806775
2019-06-11,0.00023812582143833408
2019-06-12,3.227569374314664e-05
2019-06-13,0.00016133571174482543
2019-06-14,-2.2172371537111776e-05
2019-06-17,1.2370177980844674e-05
2019-06-18,-0.0005151121751227273
2019-06-19,0.00013683294361817707
2019-06-20,-9.269363838128382e-05
2019-06-21,-0.00024254972833327016
2019-06-24,-0.00034553810618706814
2019-06-25,-0.00027642245555686
2019-06-26,-9.052870364208858e-05
2019-06-27,2.5970150788565848e-05
2019-06-28,-0.00010614644371245954
2019-07-01,0.0009993235238341639
2019-07-02,-0.0001279513085850373
2019-07-03,-3.2288852315832034e-05
2019-07-04,-3.709572227368603e-05
2019-07-05,0.0006712324882373312
2019-07-08,-0.0001421138536339062
2019-07-09,-0.00015146533232074011
2019-07-10,-0.00032499823213677444
2019-07-11,-0.0002861051883837737
2019-07-12,-0.00017920722174426045
2019-07-15,-0.00011908135089205637
2019-07-16,0.0003525368009161601
2019-07-17,4.4262453219190615e-05
2019-07-18,-0.00039798488399939397
2019-07-19,0.0005776364298337466
2019-07-22,-9.82371054666307e-07
2019-07-23,0.0008368603077085087
2019-07-24,0.00021762824627688505
2019-07-25,0.00032028731828787494
2019-07-26,0.0004791534810686531
2019-07-29,3.9761230845913675e-05
2019-07-30,-0.00033612961263451084
2019-07-31,0.00023819781508082748
2019-08-01,0.0008447331510503064
2019-08-02,3.394733454142651e-05
2019-08-05,-0.0002195252640362825
2019-08-06,-0.00041653632963086477
2019-08-07,0.0005943264711588084
2019-08-08,0.000143477260464323
2019-08-09,0.00011773925300380158
2019-08-12,0.0002515481562630349
2019-08-13,-0.0004409232714891569
2019-08-14,-0.0002744223750076342
2019-08-15,-0.0008150436946561121
2019-08-16,0.0006238639241564681
2019-08-19,0.0011558942279249447
2019-08-20,-0.00014434268202743176
2019-08-21,0.00023606623812429567
2019-08-22,0.00018625428500481053
2019-08-23,-0.0002224150032456504
2019-08-26,0.00019838280961878888
2019-08-27,0.0007304966018058911
2019-08-28,0.00043118080779864446
2019-08-29,0.0007715579775337751
2019-08-30,0.0005549976040002736
2019-09-02,5.2259553405616514e-05
2019-09-03,-0.0003721712610445398
2019-09-04,-0.0006603597781466157
2019-09-05,0.0006017511820979772
2019-09-06,-0.00028353522781231715
2019-09-09,-3.743555835137903e-05
2019-09-10,-0.0003953882090798448
2019-09-11,0.0005170956945143628
2019-09-12,-0.00023551649775577045
2019-09-13,6.220516635139005e-05
2019-09-16,0.0003375089765381545
2019-09-17,-5.362374040707602e-05
2019-09-18,0.00010420777989614727
2019-09-19,0.0004746820934798145
2019-09-20,0.0006234239078796619
2019-09-23,-0.0001295281609459542
2019-09-24,-0.00037044812866959115
2019-09-25,0.00022772839124190748
2019-09-26,0.00038867417914327507
2019-09-27,2.2764152394365628e-05
2019-09-30,0.0001727908432905128
2019-10-01,0.00023277156136933426
2019-10-02,-0.001549486526804626
2019-10-03,-0.0010772052241039426
2019-10-04,6.810301783115595e-05
2019-10-07,0.0005579206113968606
2019-10-08,2.064381294986837e-05
2019-10-09,-6.096002428592487e-06
2019-10-10,0.0001330179109393393
2019-10-11,-0.00012272379002182827
2019-10-14,0.00036684823873483943
2019-10-15,0.0004896375397978417
2019-10-16,0.00036008424712928935
2019-10-17,-0.0008421365800251221
2019-10-18,-0.0010551809102351873
2019-10-21,0.0004102327235249315
2019-10-22,-8.816185916573258e-05
2019-10-23,-0.0002461697939748803
2019-10-24,0.0003163905979647043
2019-10-25,-0.00022300352313786852
2019-10-28,0.00014620656391625407
2019-10-29,-0.00010553119913457435
2019-10-30,0.0004663169498034001
2019-10-31,-2.9801136147310963e-05
2019-11-01,-0.00043360690739914346
2019-11-04,0.0003295167717127074
2019-11-05,0.00028816976975584594
2019-11-06,0.0005102319767942339
2019-11-07,0.00018987363957221064
2019-11-08,-9.840266426856898e-05
2019-11-11,0.0001842726070684881
2019-11-12,0.00016827497111128855
2019-11-13,-2.3790784599767122e-05
2019-11-14,4.594940069700313e-05
2019-11-15,-0.00019997444233896082
2019-11-18,5.961773548011454e-05
2019-11-19,6.95998783393196e-05
2019-11-20,0.00015931323396650265
2019-11-21,-0.00045484276386368536
2019-11-22,0.0002546101206261714
2019-11-25,0.0005006997245990801
2019-11-26,-0.000134440604231118
2019-11-27,0.00027837456171622265
2019-11-28,-0.0003097900592532169
2019-11-29,-0.00035374827762232604
2019-12-02,-0.0008872546967675676
2019-12-03,-0.0005343320129488248
2019-12-04,8.362263445216864e-05
2019-12-05,-6.318772411086708e-05
2019-12-06,0.00017753552933305342
2019-12-09,-0.00013360957021034346
2019-12-10,0.00025864095556398404
2019-12-11,-0.0003082879297198328
2019-12-12,-0.00015074376671330258
2019-12-13,0.0007390305315649482
2019-12-16,-0.0001825199954310816
2019-12-17,0.0005185469913882387
2019-12-18,0.0004802108582851211
2019-12-19,-0.0004503228541188292
2019-12-20,0.00037136893223735883
2019-12-23,-0.0006047879793220796
2019-12-24,-2.5820608290470606e-05
2019-12-25,-5.516481716612461e-05
2019-12-26,-1.1342088612648673e-05
2019-12-27,-0.0007360776520614431
2019-12-30,-0.0003641722722450444
2019-12-31,-0.000967034871515322
2020-01-02,0.0016534341475716596
2020-01-03,0.00035791550210948235
2020-01-06,-0.0005090675694108283
2020-01-07,0.0005245244826632331
2020-01-08,-0.00030782317008366697
2020-01-09,0.0006624986567275338
2020-01-10,-0.00014779074487228304
2020-01-13,0.0003293424927955285
2020-01-14,0.00011084376256251373
2020-01-15,-0.0001232095067898921
2020-01-16,0.0005651422717590684
2020-01-17,0.0005453973278393522
2020-01-20,0.00011806110834282781
2020-01-21,-0.0002689897335129707
2020-01-22,-0.00017432129559288517
2020-01-23,-0.0003312426377792582
2020-01-24,0.0004315521850468643
2020-01-27,-0.0013073982725452426
2020-01-28,-7.874390002198384e-05
2020-01-29,0.0005582997564628667
2020-01-30,0.00041447516712615436
2020-01-31,-0.0005495181152098499
2020-02-03,-0.00020041013063805461
2020-02-04,0.0008378335568470924
2020-02-05,0.00047815807437669004
2020-02-06,0.0004354711930765793
2020-02-07,0.0006229295438229457
2020-02-10,-0.0003672817120040973
2020-02-11,0.000520112074442193
2020-02-12,0.0006738102311974868
2020-02-13,-0.00017440746739275914
2020-02-14,-3.617181084012153e-05
2020-02-17,0.0004376943769435572
2020-02-18,0.00030302651250455965
2020-02-19,0.00036000219321498454
2020-02-20,0.0008767994845472301
2020-02-21,-0.0007183173134060021
2020-02-24,-0.0013629350679649327
2020-02-25,-0.0007111205731727514
2020-02-26,-0.0006202739605888451
2020-02-27,-0.0012716832048199527
2020-02-28,-0.0008819818298111429
2020-03-02,-0.00047069933287140735
2020-03-03,8.797261789348534e-05
2020-03-04,0.0006094938524873945
